Link,Forked from,Search Term,Location,Line Numbers Containing Keywords In File,Text that implies misconfiguration/(not a misconfig) (Separated by Pipe if more than one found),Issue or commit message implies a misconfig or not a misconfig,Issue or commit score,MIFOS ISSUE TYPE,commit message contains words such as bug/fix,commit message refers to github issue?,github issue implies misconfig?,commit message refers to non-github issue?,non-github issue implies misconfig?,adds annotation check?,removes annotation check?,adds one or more conditions in annotation?,removes one or more conditions in annotations?,changes method signature and associated annotation?,Changes one or more parameters in annotation?,Corrects typo errors?,"Changes from @Secured to
@PreAuthorize",Conversion between PreAuth and PostAuth,,Commit change score,total of context score and commit change score,Classification,Final Score,Out of,Probability of Misconfig,CHANGE TYPE,COMMENT
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,OppiaineService.java,71,"YL base data model and services, WIP",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,OppiaineService.java,74,"YL base data model and services, WIP",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,OppiaineService.java,77,"YL base data model and services, WIP",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,OppiaineService.java,80,"YL base data model and services, WIP",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,OppiaineService.java,83,"YL base data model and services, WIP",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,31,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,34,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,37,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,40,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,VuosiluokkakokonaisuusService.java,32,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,VuosiluokkakokonaisuusService.java,35,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,VuosiluokkakokonaisuusService.java,38,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/80694232d168e85a2b4f1c30114ab10cfa157bfd,,@PreAuthorize,VuosiluokkakokonaisuusService.java,41,"YL base data model and services, WIP",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/81fdf0e66d44f3142c1452fb6c0394b07145a901,,@PreAuthorize,KommenttiServiceImpl.java,49,Added preliminary backend implementation commenting,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/81fdf0e66d44f3142c1452fb6c0394b07145a901,,@PreAuthorize,KommenttiServiceImpl.java,57,Added preliminary backend implementation commenting,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/81fdf0e66d44f3142c1452fb6c0394b07145a901,,@PreAuthorize,KommenttiServiceImpl.java,65,Added preliminary backend implementation commenting,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/81fdf0e66d44f3142c1452fb6c0394b07145a901,,@PreAuthorize,KommenttiServiceImpl.java,78,Added preliminary backend implementation commenting,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/81fdf0e66d44f3142c1452fb6c0394b07145a901,,@PreAuthorize,KommenttiServiceImpl.java,87,Added preliminary backend implementation commenting,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/8b5d864b5bec834c9f9dd7ebc9c023da55b108b8,,@PreAuthorize,UlkopuolisetService.java,27,access to service,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,LockService.java,33,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,PerusteService.java,138,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,PerusteService.java,141,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,PerusteService.java,144,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,PerusteService.java,147,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,PerusteService.java,150,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/938e04e00e223111598568637dc4886080dc874c,,@PreAuthorize,PerusteService.java,153,"Lock refactoring
Refactored Mode to use generic locking system.",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/977cbdaf3ae8d66caeb617883e4c8a80c93b8239,,@PreAuthorize,VuosiluokkaKokonaisuusService.java,42,year class package revisions and updatedto,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/977cbdaf3ae8d66caeb617883e4c8a80c93b8239,,@PreAuthorize,VuosiluokkaKokonaisuusService.java,45,year class package revisions and updatedto,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/a08fdbf591a7abb70c84d54e1b843df4e5f69148,,@PreAuthorize,TermistoService.java,29,Terminology management background End,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/a08fdbf591a7abb70c84d54e1b843df4e5f69148,,@PreAuthorize,TermistoService.java,32,Terminology management background End,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/a08fdbf591a7abb70c84d54e1b843df4e5f69148,,@PreAuthorize,TermistoService.java,35,Terminology management background End,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/a08fdbf591a7abb70c84d54e1b843df4e5f69148,,@PreAuthorize,TermistoService.java,38,Terminology management background End,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/a12d1bb7bfdfe722e325141c10d6979290dd04d4,,@PreAuthorize,UlkopuolisetService.java,28,"Added an interface to apply for one group of data and the corrected Projek ...
... The name of the group tin Cam",3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/a7bdb315375f4353c0ecac21591c669f5d5a2dfb,,@PreAuthorize,PerusteService.java,93,"ground parts of the narrower the search form.
refactoring. Order parts and sisältöviitteiden narrow the search
form (without details).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b1fb52f3436b9ea1a94d80bd589df7d5ba833d6d,,@PreAuthorize,KayttajanTietoService.java,37,Fixed a presentation of the names of the owners of locks,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b1fb52f3436b9ea1a94d80bd589df7d5ba833d6d,,@PreAuthorize,LockManagerImpl.java,141,Fixed a presentation of the names of the owners of locks,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b57dce866f8e582cb3f45412e57f748502a205d0,check search term,PreAuthorize,OppiaineService.java,43,"revision of the subject search.
Partial implementation revision Restoration (does not work at all
situations).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b57dce866f8e582cb3f45412e57f748502a205d0,,PreAuthorize,OppiaineService.java,46,"revision of the subject search.
Partial implementation revision Restoration (does not work at all
situations).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b57dce866f8e582cb3f45412e57f748502a205d0,,PreAuthorize,OppiaineService.java,49,"revision of the subject search.
Partial implementation revision Restoration (does not work at all
situations).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b5e98533104c9452c7c73267d1cd3da83f44074d,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,32,"wide-ranging expertise crud.
Wide-ranging expertise crud. In addition, the added HTML markup validation and the text songs UTF8 normalization.",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b5e98533104c9452c7c73267d1cd3da83f44074d,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,35,"wide-ranging expertise crud.
Wide-ranging expertise crud. In addition, the added HTML markup validation and the text songs UTF8 normalization.",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/b5e98533104c9452c7c73267d1cd3da83f44074d,,@PreAuthorize,PerusopetuksenPerusteenSisaltoService.java,38,"wide-ranging expertise crud.
Wide-ranging expertise crud. In addition, the added HTML markup validation and the text songs UTF8 normalization.",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/ba9b7c37f4a7959e7182d078a6b5634c4096aa22,,@PreAuthorize,LockService.java,27,the subject lock,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/ba9b7c37f4a7959e7182d078a6b5634c4096aa22,,@PreAuthorize,LockService.java,29,the subject lock,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/ba9b7c37f4a7959e7182d078a6b5634c4096aa22,,@PreAuthorize,LockService.java,31,the subject lock,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/ba9b7c37f4a7959e7182d078a6b5634c4096aa22,,@PreAuthorize,LockService.java,33,the subject lock,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/bab6fc62e2be309a9074b5b32bfdf055d6440032,,@PreAuthorize,PerusteenOsaViiteService.java,34,Improving your version control,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/bab6fc62e2be309a9074b5b32bfdf055d6440032,,@PreAuthorize,PerusteenOsaViiteService.java,37,Improving your version control,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/bab6fc62e2be309a9074b5b32bfdf055d6440032,,@PreAuthorize,PerusteenOsaViiteService.java,40,Improving your version control,3.5,-2,,,,,,,6.1,,,,,,,,,6.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/c1381d35e6d9daeed09d962ac8e2900cff8cf68b,,@PreAuthorize,PerusteenOsaService.java,97,Part of degree Tutke2 parts also within the scope of versioning,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/c2bbe1d64b654308690aef22a189f5024cf06802,,@PreAuthorize,PerusteenOsaViiteService.java,44,Unchangeable pieces of text can be copied for editing,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/cadd9f51a44eb422ad265a522315810a2f8e0bdb,,@PreAuthorize,OppiaineService.java,33,Editing and year classes syllabus,3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/cb2223acb6d48c0b4db0a01950fee2da7d3f7913,,@PreAuthorize,PerusteService.java,152,minor tweaks to the interface,3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/d6e9be033819cf1851817bb3f06c8c3aa9f175fb,,@PreAuthorize,KommenttiServiceImpl.java,65,Connected commenting better user interface,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/d6e9be033819cf1851817bb3f06c8c3aa9f175fb,,@PreAuthorize,KommenttiServiceImpl.java,73,Connected commenting better user interface,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/dbc73691a6776041b13d4c7ceb2773990c8d9cad,,@PreAuthorize,PerusteprojektiService.java,71,Added authorization and the lack of a local,3.5,-2,,,,,,,6.5,,,,,,,,,6.5,1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/dbc73691a6776041b13d4c7ceb2773990c8d9cad,,@PreAuthorize,PerusteprojektiService.java,74,Added authorization and the lack of a local,3.5,-2,,,,,,,6.5,,,,,,,,,6.5,1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/dbc73691a6776041b13d4c7ceb2773990c8d9cad,,@PreAuthorize,PerusteprojektiService.java,77,Added authorization and the lack of a local,3.5,-2,,,,,,,6.5,,,,,,,,,6.5,1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/dbc73691a6776041b13d4c7ceb2773990c8d9cad,,PreAuthorize,PerusteprojektiService.java,80,Added authorization and the lack of a local,3.5,-2,,,,,,,6.5,,,,,,,,,6.5,1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/dbc73691a6776041b13d4c7ceb2773990c8d9cad,,PreAuthorize,PerusteprojektiService.java,83,Added authorization and the lack of a local,3.5,-2,,,,,,,6.5,,,,,,,,,6.5,1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/dbc73691a6776041b13d4c7ceb2773990c8d9cad,,PreAuthorize,PerusteprojektiService.java,86,Added authorization and the lack of a local,3.5,-2,,,,,,,6.5,,,,,,,,,6.5,1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteService.java,120,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,37,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,39,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,44,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.3,,,,,,,,,6.3,-1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,49,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,52,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,63,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,66,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/deef82e74791ffa5a2fe5057ba9f3e7851cca7b5,,@PreAuthorize,PerusteenOsaService.java,69,"Implementation Oikeustarkistelun.
Application of ground split on the basis of the project. Justification or
part of the plea can not be modified any more unless it is part of the ongoing
established the project (part of the amendments is still missing).",3.7,0,,,,,,,6.3,,,,,,,,,6.3,-1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/e5d371c626cf81dda88da62595ff77097e9f4955,,@PreAuthorize,PerusteService.java,89,bug correction increase text in the paragraph,3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/e63b511b5bda89a9286d8b45d2ff958d6d5ad4d5,,@PreAuthorize,PerusteService.java,158,allow välimuistitus finished the criteria.,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/ecdd7d005d5bd43db52e90bf85fa63ceae5ddd58,,@PreAuthorize,PerusteprojektiService.java,90,Service Head implementation of the connectivity group on the basis of,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/ecdd7d005d5bd43db52e90bf85fa63ceae5ddd58,,@PreAuthorize,PerusteprojektiService.java,93,Service Head implementation of the connectivity group on the basis of,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/f9c8e4507d1b573cd333f3889ac4d50155bbd838,,@PreAuthorize,PerusteService.java,61,"New interfaces and corrected a bug established a listing of links to generate ...
... Nnissa",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/f9c8e4507d1b573cd333f3889ac4d50155bbd838,,@PreAuthorize,PerusteService.java,91,"New interfaces and corrected a bug established a listing of links to generate ...
... Nnissa",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/f9c8e4507d1b573cd333f3889ac4d50155bbd838,,@PreAuthorize,PerusteService.java,94,"New interfaces and corrected a bug established a listing of links to generate ...
... Nnissa",3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/f9c8e4507d1b573cd333f3889ac4d50155bbd838,,@PreAuthorize,PerusteService.java,159,"New interfaces and corrected a bug established a listing of links to generate ...
... Nnissa",3.7,0,,,,,,,,7.1,,,,,,,,7.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/fe73f11f3c0b3a453760e5667094372afaf10c50,,@PreAuthorize,PerusteenOsaService.java,127,more cachetettavia answers,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet/commit/feecc4fd868c42eef0b8233dc14b4403d1c81b58,,@PreAuthorize,PerusteenOsaService.java,45,cosmetic changes,3.7,0,,,,,,,6.5,,,,,,,,,6.5,1,1,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/103420c5ddd1340c09654b643d8d3c1ec176c5d9,,@PreAuthorize,OpetussuunnitelmaService.java,33,more extensive API SUBJECT knowledge through,3.7,0,,,,,,,6.1,,,,,,,,,6.1,-2,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/1358ec35b9ce4f71368d4042b48b4c1f47650eb3,,@PreAuthorize,OrganisaatioService.java,40,Removed two methods OrganisaatioServicestä,3.5,-2,,,,,,,,7.1,,,,,,,,7.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/1358ec35b9ce4f71368d4042b48b4c1f47650eb3,,@PreAuthorize,OrganisaatioService.java,43,Removed two methods OrganisaatioServicestä,3.5,-2,,,,,,,,7.1,,,,,,,,7.1,-2,-4,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,KoodistoService.java,29,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,KoodistoService.java,32,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,KoodistoService.java,35,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,KoodistoService.java,38,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,KoodistoService.java,41,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,OrganisaatioService.java,28,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,OrganisaatioService.java,31,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,OrganisaatioService.java,34,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/186e187e3f90d9c35b481c07f18be957b10efd52,,@PreAuthorize,OrganisaatioService.java,37,Added oikeustarkastelut koodisto- and organization service for,3.5,-2,,,,,,,,,,,,11.1,,,,11.1,0,-2,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
,,,,,,,#N/A,,,,,,,,,,,,,,,,0,0,#N/A,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/1ae8e39c2cb27739603b052a59fb7ce9e375b114,,@PreAuthorize,OpetussuunnitelmaService.java,34,"More grade level package handling (pending).
Year Category The complex API, and service. Refactoring.",3.7,0,,,,,,,,,,,10,,,,,10,-1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/1ae8e39c2cb27739603b052a59fb7ce9e375b114,,@PreAuthorize,OpetussuunnitelmaService.java,37,"More grade level package handling (pending).
Year Category The complex API, and service. Refactoring.",3.7,0,,,,,,,,,,,,11.4,,,,11.4,1,1,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/1ae8e39c2cb27739603b052a59fb7ce9e375b114,,@PreAuthorize,OpetussuunnitelmaService.java,40,"More grade level package handling (pending).
Year Category The complex API, and service. Refactoring.",3.7,0,,,,,,,,,,,10,,,,,10,-1,-1,,,,,,
https://github.com/Opetushallitus/eperusteet-ylops/commit/1ae8e39c2cb27739603b052a59fb7ce9e375b114,,@PreAuthorize,OpetussuunnitelmaService.java,43,"More grade level package handling (pending).
Year Category The complex API, and service. Refactoring.",3.7,0,,,,,,,,,,,10,,,,,10,-1,-1,,,,,,
